id,project_id,statusid,fetchtime,creationtime,timezone,userscreenname,userid,username,userlocation,userlang,text,lang,retweet,inreplytostatusid,inreplytouserid,inreplytoscreenname,placeid,placename,placefullname,placetype,placeuri,placecountry,placecountrycode,placestreetaddress,placeboundingbox,placeboundingboxswlat,placeboundingboxswlon,placeboundingboxnelat,placeboundingboxnelon,placeboundingboxtype,point,lat,lon,mediaid,mediatext,mediaurihttp,mediaurihttps,mediatype,medianormaluri,mediadisplayuri,mediaexpandeduri,mediasizes,mediacontenttype,mediacontentlength,mediaextension,mediawidth,mediaheight
144863,helpdesk_dkijakarta,755660532632395776,2016-07-25 05:50:15.844-04,2016-07-20 03:08:05-04,+07:00,VitriWah,43262983,vitri wah,jakarta,en,RT @infojakarta: Info: Berikut Rute Bus TransJakarta BSD-Slipi (source: @DKIJakarta ) https://t.co/mGbGlFZqBu,id,t,,,,,,,,,,,,,,,,,,,,,755412001124261889,https://t.co/mGbGlFZqBu,http://pbs.twimg.com/media/CnvDNnIUIAE4bx3.jpg,https://pbs.twimg.com/media/CnvDNnIUIAE4bx3.jpg,photo,https://t.co/mGbGlFZqBu,pic.twitter.com/mGbGlFZqBu,http://twitter.com/infojakarta/status/755571696313049088/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":422,""height"":680,""resize"":100},""2"":{""width"":636,""height"":1024,""resize"":100},""3"":{""width"":636,""height"":1024,""resize"":100}}",image/jpeg,114500,jpg,636,1024
143938,helpdesk_dkijakarta,755660557894713345,2016-07-23 13:39:01.61-04,2016-07-20 03:08:11-04,+06:00,jalanlayangcmt,3069761761,JL Tendean-Ciledug,South Jakarta,id,PAKET TENDEAN : Finishing Parapet off ramp @BinaMargaDKI @DKIJakarta https://t.co/jPjxu5r3us,en,f,,,,,,,,,,,,,,,,,,,,,755660535421632512,https://t.co/jPjxu5r3us,http://pbs.twimg.com/media/CnylQNiWgAAetk5.jpg,https://pbs.twimg.com/media/CnylQNiWgAAetk5.jpg,photo,https://t.co/jPjxu5r3us,pic.twitter.com/jPjxu5r3us,http://twitter.com/jalanlayangcmt/status/755660557894713345/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":960,""height"":720,""resize"":100},""3"":{""width"":960,""height"":720,""resize"":100}}",image/jpeg,149137,jpg,960,720
143937,helpdesk_dkijakarta,755660808265330689,2016-07-23 13:39:01.61-04,2016-07-20 03:09:10-04,+06:00,jalanlayangcmt,3069761761,JL Tendean-Ciledug,South Jakarta,id,PAKET TRUNOJOYO : Erecion Box Girder PS-P.23 @BinaMargaDKI @DKIJakarta https://t.co/oUURwx2Rmu,es,f,,,,,,,,,,,,,,,,,,,,,755660786014494722,https://t.co/oUURwx2Rmu,http://pbs.twimg.com/media/CnylezEWIAI8xT3.jpg,https://pbs.twimg.com/media/CnylezEWIAI8xT3.jpg,photo,https://t.co/oUURwx2Rmu,pic.twitter.com/oUURwx2Rmu,http://twitter.com/jalanlayangcmt/status/755660808265330689/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":627,""resize"":100},""2"":{""width"":1200,""height"":1106,""resize"":100},""3"":{""width"":1280,""height"":1180,""resize"":100}}",image/jpeg,249175,jpg,1280,1180
144860,helpdesk_dkijakarta,755661026591436800,2016-07-25 05:50:15.844-04,2016-07-20 03:10:02-04,,baileybell221,721074256063246336,baileybell221,"",en,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143936,helpdesk_dkijakarta,755661125182709760,2016-07-23 13:39:01.61-04,2016-07-20 03:10:26-04,+06:00,jalanlayangcmt,3069761761,JL Tendean-Ciledug,South Jakarta,id,PAKET TRUNOJOYO : Erecion Box Girder PS-P.24 @BinaMargaDKI @DKIJakarta https://t.co/vyfjjrbf43,es,f,,,,,,,,,,,,,,,,,,,,,755661111224131584,https://t.co/vyfjjrbf43,http://pbs.twimg.com/media/CnylxukXYAAV94n.jpg,https://pbs.twimg.com/media/CnylxukXYAAV94n.jpg,photo,https://t.co/vyfjjrbf43,pic.twitter.com/vyfjjrbf43,http://twitter.com/jalanlayangcmt/status/755661125182709760/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":513,""height"":680,""resize"":100},""2"":{""width"":905,""height"":1200,""resize"":100},""3"":{""width"":965,""height"":1280,""resize"":100}}",image/jpeg,186134,jpg,965,1280
143935,helpdesk_dkijakarta,755661976907440128,2016-07-23 13:39:01.61-04,2016-07-20 03:13:49-04,+07:00,BinaMargaDKI,459754101,Dinas Bina Marga,"Jakarta, Indonesia",en,RT @jalanlayangcmt: PAKET TRUNOJOYO : Erecion Box Girder PS-P.24 @BinaMargaDKI @DKIJakarta https://t.co/vyfjjrbf43,es,t,,,,,,,,,,,,,,,,,,,,,755661111224131584,https://t.co/vyfjjrbf43,http://pbs.twimg.com/media/CnylxukXYAAV94n.jpg,https://pbs.twimg.com/media/CnylxukXYAAV94n.jpg,photo,https://t.co/vyfjjrbf43,pic.twitter.com/vyfjjrbf43,http://twitter.com/jalanlayangcmt/status/755661125182709760/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":513,""height"":680,""resize"":100},""2"":{""width"":905,""height"":1200,""resize"":100},""3"":{""width"":965,""height"":1280,""resize"":100}}",image/jpeg,186134,jpg,965,1280
143934,helpdesk_dkijakarta,755661988265619457,2016-07-23 13:39:01.61-04,2016-07-20 03:13:52-04,+07:00,BinaMargaDKI,459754101,Dinas Bina Marga,"Jakarta, Indonesia",en,RT @jalanlayangcmt: PAKET TRUNOJOYO : Erecion Box Girder PS-P.23 @BinaMargaDKI @DKIJakarta https://t.co/oUURwx2Rmu,es,t,,,,,,,,,,,,,,,,,,,,,755660786014494722,https://t.co/oUURwx2Rmu,http://pbs.twimg.com/media/CnylezEWIAI8xT3.jpg,https://pbs.twimg.com/media/CnylezEWIAI8xT3.jpg,photo,https://t.co/oUURwx2Rmu,pic.twitter.com/oUURwx2Rmu,http://twitter.com/jalanlayangcmt/status/755660808265330689/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":627,""resize"":100},""2"":{""width"":1200,""height"":1106,""resize"":100},""3"":{""width"":1280,""height"":1180,""resize"":100}}",image/jpeg,249175,jpg,1280,1180
143933,helpdesk_dkijakarta,755661998520692737,2016-07-23 13:39:01.61-04,2016-07-20 03:13:54-04,+07:00,BinaMargaDKI,459754101,Dinas Bina Marga,"Jakarta, Indonesia",en,RT @jalanlayangcmt: PAKET TENDEAN : Finishing Parapet off ramp @BinaMargaDKI @DKIJakarta https://t.co/jPjxu5r3us,en,t,,,,,,,,,,,,,,,,,,,,,755660535421632512,https://t.co/jPjxu5r3us,http://pbs.twimg.com/media/CnylQNiWgAAetk5.jpg,https://pbs.twimg.com/media/CnylQNiWgAAetk5.jpg,photo,https://t.co/jPjxu5r3us,pic.twitter.com/jPjxu5r3us,http://twitter.com/jalanlayangcmt/status/755660557894713345/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":960,""height"":720,""resize"":100},""3"":{""width"":960,""height"":720,""resize"":100}}",image/jpeg,149137,jpg,960,720
143932,helpdesk_dkijakarta,755662014261915648,2016-07-23 13:39:01.61-04,2016-07-20 03:13:58-04,+07:00,BinaMargaDKI,459754101,Dinas Bina Marga,"Jakarta, Indonesia",en,RT @jalanlayangcmt: PAKET TENDEAN : Setting Gantry ke H18 @BinaMargaDKI @DKIJakarta https://t.co/Mv34P4bFGQ,en,t,,,,,,,,,,,,,,,,,,,,,755660292827340802,https://t.co/Mv34P4bFGQ,http://pbs.twimg.com/media/CnylCFzXYAI74pL.jpg,https://pbs.twimg.com/media/CnylCFzXYAI74pL.jpg,photo,https://t.co/Mv34P4bFGQ,pic.twitter.com/Mv34P4bFGQ,http://twitter.com/jalanlayangcmt/status/755660313027108865/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":680,""resize"":100},""2"":{""width"":720,""height"":720,""resize"":100},""3"":{""width"":720,""height"":720,""resize"":100}}",image/jpeg,74741,jpg,720,720
143931,helpdesk_dkijakarta,755662133237538817,2016-07-23 13:39:01.61-04,2016-07-20 03:14:26-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,Warga Duren Sawit Serbu Layanan Kesehatan Gratis https://t.co/jjS3pOB05j | #JakartaKini,id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143930,helpdesk_dkijakarta,755663971353591809,2016-07-23 13:39:01.61-04,2016-07-20 03:21:44-04,,rudijanto7067,2276165486,rudijanto,Negara Tangerang di Indonesia,id,RT @DKIJakarta: Warga Duren Sawit Serbu Layanan Kesehatan Gratis https://t.co/jjS3pOB05j | #JakartaKini,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143929,helpdesk_dkijakarta,755664397243183104,2016-07-23 13:39:01.61-04,2016-07-20 03:23:26-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,penyapuan jl rs porli kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta @infojakarta https://t.co/8jDJ2I6ZIV,id,f,,,,,,,,,,,,,,,,,,,,,755664367283212288,https://t.co/8jDJ2I6ZIV,http://pbs.twimg.com/media/CnyovQVWEAALkGK.jpg,https://pbs.twimg.com/media/CnyovQVWEAALkGK.jpg,photo,https://t.co/8jDJ2I6ZIV,pic.twitter.com/8jDJ2I6ZIV,http://twitter.com/ppsukramatjati/status/755664397243183104/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":408,""height"":680,""resize"":100},""2"":{""width"":720,""height"":1200,""resize"":100},""3"":{""width"":768,""height"":1280,""resize"":100}}",image/jpeg,196671,jpg,768,1280
143928,helpdesk_dkijakarta,755664716790366208,2016-07-23 13:39:01.61-04,2016-07-20 03:24:42-04,,ppsukramatjati,729509556938625024,PPSU KEL KRAMAT JATI,"",en,sampah hasil penyisiran kel kramatjati#kerjappsu @keckramatjati04 @PPSU_KRJT @WalikotaJaktim @DKIJakarta https://t.co/RlCibkKlEF,id,f,,,,,,,,,,,,,,,,,,,,,755664667394109440,https://t.co/RlCibkKlEF,http://pbs.twimg.com/media/CnypAuVW8AA6PIP.jpg,https://pbs.twimg.com/media/CnypAuVW8AA6PIP.jpg,photo,https://t.co/RlCibkKlEF,pic.twitter.com/RlCibkKlEF,http://twitter.com/ppsukramatjati/status/755664716790366208/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":383,""height"":680,""resize"":100},""2"":{""width"":675,""height"":1200,""resize"":100},""3"":{""width"":720,""height"":1280,""resize"":100}}",image/jpeg,240552,jpg,720,1280
143927,helpdesk_dkijakarta,755665665340518400,2016-07-23 13:39:01.61-04,2016-07-20 03:28:28-04,+07:00,sangpialange,201543824,budi susilo,Jogjakarta,id,"@DKIJakarta income tambahan hgg 3jt/bln diluar jam kntr Anda dg TRADING forex, indek, emas | LEGAL | Hub PIN 5EAAB3AD",id,f,755662133237538817,166014938,DKIJakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143926,helpdesk_dkijakarta,755665871792726016,2016-07-23 13:39:01.61-04,2016-07-20 03:29:18-04,,hugofonseca1232,753213974594846720,hugofonseca,"",pt,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143925,helpdesk_dkijakarta,755667082654707712,2016-07-23 13:39:01.61-04,2016-07-20 03:34:06-04,+07:00,Joihot,86768442,Joihot,Jakarta,en,Masih lihat sampah dari sudut pandang estetika yg ujung2nya ke persoalan pengangkutan. #Hulu2 #Hilir1 @DKIJakarta https://t.co/NrjOwHLA63,id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143924,helpdesk_dkijakarta,755667806222299136,2016-07-23 13:39:01.61-04,2016-07-20 03:36:59-04,,haryonomihandi,622424645,Hmihandi,korean,en,Bole ditiru nih Pak @jokowi @Pak_JK @DKIJakarta @pramonoanung @JimlyAs @DivHumasPolri  https://t.co/JfobOtU9g9,id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144847,helpdesk_dkijakarta,755668095801389056,2016-07-25 05:50:15.844-04,2016-07-20 03:38:08-04,,SofiaRiley,383165481,Sofia Riley,"Los Angeles,California",en,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143923,helpdesk_dkijakarta,755673655858847744,2016-07-23 13:39:01.61-04,2016-07-20 04:00:13-04,,SMARTAGROspain,1463000942,Jordi Jiménez,"",es,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143922,helpdesk_dkijakarta,755673883651354624,2016-07-23 13:39:01.61-04,2016-07-20 04:01:08-04,,Kenuurip5,734937188375224321,UripS,"",en,RT @jalanlayangcmt: PAKET TENDEAN : Setting Gantry ke H18 @BinaMargaDKI @DKIJakarta https://t.co/Mv34P4bFGQ,en,t,,,,,,,,,,,,,,,,,,,,,755660292827340802,https://t.co/Mv34P4bFGQ,http://pbs.twimg.com/media/CnylCFzXYAI74pL.jpg,https://pbs.twimg.com/media/CnylCFzXYAI74pL.jpg,photo,https://t.co/Mv34P4bFGQ,pic.twitter.com/Mv34P4bFGQ,http://twitter.com/jalanlayangcmt/status/755660313027108865/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":680,""resize"":100},""2"":{""width"":720,""height"":720,""resize"":100},""3"":{""width"":720,""height"":720,""resize"":100}}",image/jpeg,74741,jpg,720,720
143921,helpdesk_dkijakarta,755674555578888192,2016-07-23 13:39:01.61-04,2016-07-20 04:03:48-04,+07:00,KebersihanDKI,2789007025,Dinas Kebersihan DKI,~Seksi Humas Kebersihan~,id,Kadis @IsnawaAdji wawancara live by phone @BeritasatuTV sampah ditangani pemprov DKI @DKIJakarta @basuki_btp https://t.co/n4VYg1AV6T,id,f,,,,,,,,,,,,,,,,,,,,,755674531172261889,https://t.co/n4VYg1AV6T,http://pbs.twimg.com/media/Cnyx-3xVIAEA4Rc.jpg,https://pbs.twimg.com/media/Cnyx-3xVIAEA4Rc.jpg,photo,https://t.co/n4VYg1AV6T,pic.twitter.com/n4VYg1AV6T,http://twitter.com/KebersihanDKI/status/755674555578888192/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":1280,""height"":960,""resize"":100}}",image/jpeg,122088,jpg,1280,960
143920,helpdesk_dkijakarta,755676429229056004,2016-07-23 13:39:01.61-04,2016-07-20 04:11:15-04,-07:00,aryharjunot,356126632,Official,Satu JAKarta Satu ,id,RT @KebersihanDKI: Kadis @IsnawaAdji wawancara live by phone @BeritasatuTV sampah ditangani pemprov DKI @DKIJakarta @basuki_btp https://t.c…,id,t,,,,,,,,,,,,,,,,,,,,,755674531172261889,https://t.co/n4VYg1AV6T,http://pbs.twimg.com/media/Cnyx-3xVIAEA4Rc.jpg,https://pbs.twimg.com/media/Cnyx-3xVIAEA4Rc.jpg,photo,https://t.co/n4VYg1AV6T,pic.twitter.com/n4VYg1AV6T,http://twitter.com/KebersihanDKI/status/755674555578888192/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":510,""resize"":100},""2"":{""width"":1200,""height"":900,""resize"":100},""3"":{""width"":1280,""height"":960,""resize"":100}}",image/jpeg,122088,jpg,1280,960
144842,helpdesk_dkijakarta,755684684936441856,2016-07-25 05:50:15.844-04,2016-07-20 04:44:03-04,-03:00,PlanetaHumorado,607843806,Planeta Humorado,"",pt,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143919,helpdesk_dkijakarta,755685758925623296,2016-07-23 13:39:01.61-04,2016-07-20 04:48:19-04,-07:00,bima_____,4882851732,#MP,Indonesia Raya,en,"Putusan Komite Bersama Reklamasi Jkt JELAS, yg keluarkan surat penghentian Pemprov @DKIJakarta. Knp gk buat surat?  https://t.co/9zklnxLq7v",id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143918,helpdesk_dkijakarta,755687045566050304,2016-07-23 13:39:01.61-04,2016-07-20 04:53:26-04,,DinsosDKI1,2787188622,Dinsos DKI Jakarta,DKI Jakarta,en,@basuki_btp @bazisdki @HumasDKI @DKIJakarta https://t.co/rmWKEtkjv2,und,f,,115286138,basuki_btp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143917,helpdesk_dkijakarta,755687506817916928,2016-07-23 13:39:01.61-04,2016-07-20 04:55:16-04,+07:00,eksus75,63005305,Eka Susanti,"ÜT: -6.31884,106.715097",en,RT @DKIJakarta: Inilah ilustrasi stasiun MRT Jakarta. Bagaimana menurut Anda? https://t.co/iZ1FRPpFch,id,t,,,,,,,,,,,,,,,,,,,,,754864101382168576,https://t.co/iZ1FRPpFch,http://pbs.twimg.com/media/CnnQ5piUIAAz0I8.jpg,https://pbs.twimg.com/media/CnnQ5piUIAAz0I8.jpg,photo,https://t.co/iZ1FRPpFch,pic.twitter.com/iZ1FRPpFch,http://twitter.com/DKIJakarta/status/754864240440152064/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":348,""resize"":100},""2"":{""width"":890,""height"":455,""resize"":100},""3"":{""width"":890,""height"":455,""resize"":100}}",image/jpeg,108893,jpg,890,455
144838,helpdesk_dkijakarta,755687596714491904,2016-07-25 05:50:15.844-04,2016-07-20 04:55:37-04,-05:00,JessicaSmirnov,350130948,Jessica Smirnov,"Rus, Andalucía",tr,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143916,helpdesk_dkijakarta,755687828667797504,2016-07-23 13:39:01.61-04,2016-07-20 04:56:33-04,-07:00,bima_____,4882851732,#MP,Indonesia Raya,en,Komite Bersama Reklamasi Jkt perintahkan Pemprov @DKIJakarta keluarkan surat. Knp gk dibuat? https://t.co/9zklnxLq7v https://t.co/btdrEUOwTC,id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143915,helpdesk_dkijakarta,755688224215883776,2016-07-23 13:39:01.61-04,2016-07-20 04:58:07-04,,RahmatsyahTel,743478383284101121,Rahmatsyah,"Nias, Sumatera Utara",en,"@basuki_btp @DKIJakarta RT""@republikaonline: Alat Berat Diangkut, Pembuangan Sampah di Bantar Gebang Tersendat https://t.co/qoi04uqNAh""",id,f,,115286138,basuki_btp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143914,helpdesk_dkijakarta,755688575014875136,2016-07-23 13:39:01.61-04,2016-07-20 04:59:30-04,,patardaniel,193301604,Patar D. Martin,"",en,@bima_____ @DKIJakarta @Bisniscom itu dasarnya kepres loh. Masa gubernur yg buat? Lagian masnya ini ngeles. Kan rizal cs yg menghentikan,id,f,755687828667797504,4882851732,bima_____,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143913,helpdesk_dkijakarta,755689018675728385,2016-07-23 13:39:01.61-04,2016-07-20 05:01:16-04,,RahmatsyahTel,743478383284101121,Rahmatsyah,"Nias, Sumatera Utara",en,"@basuki_btp @DKIJakarta @SAR_NASIONAL RT""@VIVAcoid: Jakarta Diguyur Hujan Rabu Siang, Kemang Banjir Satu Meter https://t.co/rZT0EDha9V""",id,f,,115286138,basuki_btp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143912,helpdesk_dkijakarta,755690971220676608,2016-07-23 13:39:01.61-04,2016-07-20 05:09:02-04,+07:00,billeh89,48763513,Billeh GINEUER,"ÜT: -6.305571,106.698023",en,RT @infojakarta: Info: Berikut Rute Bus TransJakarta BSD-Slipi (source: @DKIJakarta ) https://t.co/mGbGlFZqBu,id,t,,,,,,,,,,,,,,,,,,,,,755412001124261889,https://t.co/mGbGlFZqBu,http://pbs.twimg.com/media/CnvDNnIUIAE4bx3.jpg,https://pbs.twimg.com/media/CnvDNnIUIAE4bx3.jpg,photo,https://t.co/mGbGlFZqBu,pic.twitter.com/mGbGlFZqBu,http://twitter.com/infojakarta/status/755571696313049088/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":422,""height"":680,""resize"":100},""2"":{""width"":636,""height"":1024,""resize"":100},""3"":{""width"":636,""height"":1024,""resize"":100}}",image/jpeg,114500,jpg,636,1024
143911,helpdesk_dkijakarta,755691388453265408,2016-07-23 13:39:01.61-04,2016-07-20 05:10:41-04,,arielcl002,752337432469606401,Ariel Campbell,Indonesia,en,RT @infojakarta: pict: (@DKIJakarta ) #infojakarta #MRTJakarta https://t.co/oGUU3oXUCe,en,t,,,,,,,,,,,,,,,,,,,,,755044643927052288,https://t.co/oGUU3oXUCe,http://pbs.twimg.com/media/Cnp1Gm7VUAASvmE.jpg,https://pbs.twimg.com/media/Cnp1Gm7VUAASvmE.jpg,photo,https://t.co/oGUU3oXUCe,pic.twitter.com/oGUU3oXUCe,http://twitter.com/infojakarta/status/755231957856899072/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":348,""resize"":100},""2"":{""width"":890,""height"":455,""resize"":100},""3"":{""width"":890,""height"":455,""resize"":100}}",image/jpeg,100170,jpg,890,455
143910,helpdesk_dkijakarta,755694872351342592,2016-07-23 13:39:01.61-04,2016-07-20 05:24:32-04,,bas11129,748049558995877893,Barbera Streishand,"",en,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143909,helpdesk_dkijakarta,755696871033536512,2016-07-23 13:39:01.61-04,2016-07-20 05:32:28-04,+07:00,teguhireng,169900636,Teguh Wijayanto,Indonesia,en,RT @infojakarta: Info: Berikut Rute Bus TransJakarta BSD-Slipi (source: @DKIJakarta ) https://t.co/mGbGlFZqBu,id,t,,,,,,,,,,,,,,,,,,,,,755412001124261889,https://t.co/mGbGlFZqBu,http://pbs.twimg.com/media/CnvDNnIUIAE4bx3.jpg,https://pbs.twimg.com/media/CnvDNnIUIAE4bx3.jpg,photo,https://t.co/mGbGlFZqBu,pic.twitter.com/mGbGlFZqBu,http://twitter.com/infojakarta/status/755571696313049088/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":422,""height"":680,""resize"":100},""2"":{""width"":636,""height"":1024,""resize"":100},""3"":{""width"":636,""height"":1024,""resize"":100}}",image/jpeg,114500,jpg,636,1024
143908,helpdesk_dkijakarta,755697421481603072,2016-07-23 13:39:01.61-04,2016-07-20 05:34:40-04,,timminssarratt,715926642292555776,Timmins Sarratt,"",en,RT @BORNEONEWS: HALO JAKARTA! Ini dia 10 Top Kuliner Pilihan Akademi Gastronomi Indonesia https://t.co/QUjljWQy7T @DKIJakarta @kulinerjakar…,id,t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143907,helpdesk_dkijakarta,755699303163629568,2016-07-23 13:39:01.61-04,2016-07-20 05:42:08-04,-07:00,InfoPJU,2534893849,Infopju,"",en,e-Purchasing di @lkpp 2016 @disperinergi Armature PJU LED 120w Rp137Milyar @PhilipsLampu_ID @DKIJakarta @basuki_btp https://t.co/dbzvkwKton,id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143906,helpdesk_dkijakarta,755705311265116160,2016-07-23 13:39:01.61-04,2016-07-20 06:06:01-04,+07:00,Jurnal19BTV,2705640368,Jurnal19BTV,"Jakarta Barat, DKI Jakarta",en,"#JURNAL19SIANG #BeritaTerkini @basuki_btp Kelabakan 3,000 Orang Daftar Jadi Anak Magang:@kompascom.@DKIJakarta @BeritaJakarta @infojakarta",id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143905,helpdesk_dkijakarta,755707065285251072,2016-07-23 13:39:01.61-04,2016-07-20 06:12:59-04,+07:00,DKIJakarta,166014938,Pemprov DKI Jakarta,"Jakarta, Indonesia",en,Beberapa informasi mengenai revitalisasi Simpang Susun Semanggi https://t.co/GbqjUgBxQq https://t.co/SRzK3c8ygt,id,f,,,,,,,,,,,,,,,,,,,,,755707037959360512,https://t.co/SRzK3c8ygt,http://pbs.twimg.com/media/CnzPjA_UkAADDvM.jpg,https://pbs.twimg.com/media/CnzPjA_UkAADDvM.jpg,photo,https://t.co/SRzK3c8ygt,pic.twitter.com/SRzK3c8ygt,http://twitter.com/DKIJakarta/status/755707065285251072/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":480,""resize"":100},""2"":{""width"":1200,""height"":848,""resize"":100},""3"":{""width"":2048,""height"":1447,""resize"":100}}",image/jpeg,213178,jpg,2048,1447
143904,helpdesk_dkijakarta,755708199341137920,2016-07-23 13:39:01.61-04,2016-07-20 06:17:29-04,-07:00,InfoPJU,2534893849,Infopju,"",en,e-Purchasing di @lkpp 2016 @disperinergi Armature PJU LED90w Rp237Milyar @DKIJakarta @poskoPJUjaksel @PoskoPJU_Jakut https://t.co/4vgd8lbWyh,id,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143903,helpdesk_dkijakarta,755708915711549440,2016-07-23 13:39:01.61-04,2016-07-20 06:20:20-04,+07:00,deejaayykahfi,67777918,Дон Кахф,Pompei,en,RT @DKIJakarta: Beberapa informasi mengenai revitalisasi Simpang Susun Semanggi https://t.co/GbqjUgBxQq https://t.co/SRzK3c8ygt,id,t,,,,,,,,,,,,,,,,,,,,,755707037959360512,https://t.co/SRzK3c8ygt,http://pbs.twimg.com/media/CnzPjA_UkAADDvM.jpg,https://pbs.twimg.com/media/CnzPjA_UkAADDvM.jpg,photo,https://t.co/SRzK3c8ygt,pic.twitter.com/SRzK3c8ygt,http://twitter.com/DKIJakarta/status/755707065285251072/photo/1,"{""0"":{""width"":150,""height"":150,""resize"":101},""1"":{""width"":680,""height"":480,""resize"":100},""2"":{""width"":1200,""height"":848,""resize"":100},""3"":{""width"":2048,""height"":1447,""resize"":100}}",image/jpeg,213178,jpg,2048,1447
